"*,*,*,*,*,*,*","助動詞,*,*,*,形容詞・イ段,ガル接続,*","名詞,接尾,特殊,*,*,*,*",0
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・キ,基本形,*","記号,空白,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・キ,基本形,*","記号,読点,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・キ,基本形,*","助動詞,*,*,*,特殊・ダ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・キ,基本形,*","助動詞,*,*,*,文語・キ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ケリ,基本形,*","記号,空白,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ケリ,基本形,*","記号,読点,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ケリ,基本形,*","助動詞,*,*,*,特殊・ダ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ケリ,基本形,*","助動詞,*,*,*,文語・キ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ゴトシ,基本形,*","記号,空白,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ゴトシ,基本形,*","記号,読点,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ゴトシ,基本形,*","助動詞,*,*,*,特殊・ダ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ゴトシ,基本形,*","助動詞,*,*,*,文語・キ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・シム,基本形,*","記号,空白,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・シム,基本形,*","記号,読点,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・シム,基本形,*","助動詞,*,*,*,特殊・ダ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・シム,基本形,*","助動詞,*,*,*,文語・キ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ナリ,基本形,*","記号,空白,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ナリ,基本形,*","記号,読点,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ナリ,基本形,*","助動詞,*,*,*,特殊・ダ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ナリ,基本形,*","助動詞,*,*,*,文語・キ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ベシ,基本形,*","記号,空白,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ベシ,基本形,*","記号,読点,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ベシ,基本形,*","助動詞,*,*,*,特殊・ダ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ベシ,基本形,*","助動詞,*,*,*,文語・キ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・マジ,基本形,*","記号,空白,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・マジ,基本形,*","記号,読点,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・マジ,基本形,*","助動詞,*,*,*,特殊・ダ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・マジ,基本形,*","助動詞,*,*,*,文語・キ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・リ,基本形,*","記号,空白,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・リ,基本形,*","記号,読点,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・リ,基本形,*","助動詞,*,*,*,特殊・ダ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・リ,基本形,*","助動詞,*,*,*,文語・キ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ル,基本形,*","記号,空白,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ル,基本形,*","記号,読点,*,*,*,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ル,基本形,*","助動詞,*,*,*,特殊・ダ,*,*",1014
"*,*,*,*,*,*,*","助動詞,*,*,*,文語・ル,基本形,*","助動詞,*,*,*,文語・キ,*,*",1014
"*,*,*,*,*,*,*","記号,読点,*,*,*,*,*","名詞,固有名詞,地域,国,*,*,*",1019
"*,*,*,*,*,*,*","名詞,固有名詞,人名,一般,*,*,*","記号,括弧開,*,*,*,*,*",1019
"*,*,*,*,*,*,*","名詞,固有名詞,人名,一般,*,*,*","名詞,接尾,人名,*,*,*,*",1019
"*,*,*,*,*,*,*","名詞,接尾,助数詞,*,*,*,*","名詞,一般,*,*,*,*,*",1019
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・マス,基本形,*","記号,括弧閉,*,*,*,*,*",102
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・マス,基本形,*","記号,句点,*,*,*,*,*",102
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・マス,基本形,*","文末,*,*,*,*,*,*",102
"*,*,*,*,*,*,*","名詞,固有名詞,地域,一般,*,*,*","名詞,接尾,サ変接続,*,*,*,*",1020
"*,*,*,*,*,*,*","名詞,固有名詞,地域,一般,*,*,*","名詞,接尾,一般,*,*,*,*",1020
"*,*,*,*,*,*,*","名詞,固有名詞,地域,一般,*,*,*","名詞,接尾,形容動詞語幹,*,*,*,*",1020
"*,*,*,*,*,*,*","名詞,副詞可能,*,*,*,*,*","名詞,サ変接続,*,*,*,*,*",1021
"*,*,*,*,*,*,*","フィラー,*,*,*,*,*,*","感動詞,*,*,*,*,*,*",1022
"*,*,*,*,*,*,*","記号,アルファベット,*,*,*,*,*","記号,アルファベット,*,*,*,*,*",1022
"*,*,*,*,*,*,*","名詞,固有名詞,組織,*,*,*,*","記号,一般,*,*,*,*,*",1022
"*,*,*,*,*,*,*","連体詞,*,*,*,*,*,*","名詞,非自立,一般,*,*,*,*",1024
"*,*,*,*,*,*,*","名詞,非自立,副詞可能,*,*,*,*","名詞,一般,*,*,*,*,*",1025
"*,*,*,*,*,*,*","記号,括弧開,*,*,*,*,*","記号,括弧開,*,*,*,*,*",1027
"*,*,*,*,*,*,*","記号,句点,*,*,*,*,*","記号,括弧開,*,*,*,*,*",1027
"*,*,*,*,*,*,*","文頭,*,*,*,*,*,*","記号,括弧開,*,*,*,*,*",1027
"*,*,*,*,*,*,*","名詞,接尾,副詞可能,*,*,*,*","記号,括弧閉,*,*,*,*,*",1027
"*,*,*,*,*,*,*","名詞,接尾,副詞可能,*,*,*,*","記号,句点,*,*,*,*,*",1027
"*,*,*,*,*,*,*","名詞,接尾,副詞可能,*,*,*,*","文末,*,*,*,*,*,*",1027
"*,*,*,*,*,*,*","記号,空白,*,*,*,*,*","名詞,固有名詞,組織,*,*,*,*",1028
"*,*,*,*,*,*,*","名詞,固有名詞,一般,*,*,*,*","記号,一般,*,*,*,*,*",1029
"*,*,*,*,*,*,*","名詞,非自立,副詞可能,*,*,*,*","記号,括弧閉,*,*,*,*,*",1031
"*,*,*,*,*,*,*","名詞,非自立,副詞可能,*,*,*,*","記号,句点,*,*,*,*,*",1031
"*,*,*,*,*,*,*","名詞,非自立,副詞可能,*,*,*,*","文末,*,*,*,*,*,*",1031
"*,*,*,*,*,*,*","副詞,一般,*,*,*,*,*","名詞,数,*,*,*,*,*",1032
"*,*,*,*,*,*,*","名詞,引用文字列,*,*,*,*,*","記号,一般,*,*,*,*,*",1033
"*,*,*,*,*,*,*","名詞,引用文字列,*,*,*,*,*","記号,空白,*,*,*,*,*",1033
"*,*,*,*,*,*,*","名詞,引用文字列,*,*,*,*,*","名詞,一般,*,*,*,*,*",1033
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・ヌ,連用ニ接続,*","記号,括弧閉,*,*,*,*,*",1036
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・ヌ,連用ニ接続,*","記号,句点,*,*,*,*,*",1036
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・ヌ,連用ニ接続,*","文末,*,*,*,*,*,*",1036
"*,*,*,*,*,*,*","記号,アルファベット,*,*,*,*,*","名詞,接尾,サ変接続,*,*,*,*",1037
"*,*,*,*,*,*,*","記号,アルファベット,*,*,*,*,*","名詞,接尾,一般,*,*,*,*",1037
"*,*,*,*,*,*,*","記号,アルファベット,*,*,*,*,*","名詞,接尾,形容動詞語幹,*,*,*,*",1037
"*,*,*,*,*,*,*","記号,一般,*,*,*,*,*","名詞,サ変接続,*,*,*,*,*",1038
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・ヌ,基本形,*","記号,読点,*,*,*,*,*",1040
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・ヌ,基本形,*","名詞,非自立,助動詞語幹,*,*,*,*",1040
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・タ,仮定形,*","記号,括弧閉,*,*,*,*,*",1042
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・タ,仮定形,*","記号,句点,*,*,*,*,*",1042
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・タ,仮定形,*","文末,*,*,*,*,*,*",1042
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・ダ,仮定形,*","記号,括弧開,*,*,*,*,*",1044
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・ダ,仮定形,*","動詞,自立,*,*,一段,*,*",1044
"*,*,*,*,*,*,*","動詞,自立,*,*,一段,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1045
"*,*,*,*,*,*,*","動詞,自立,*,*,一段・病メル,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1045
"*,*,*,*,*,*,*","名詞,接尾,特殊,*,*,*,*","記号,括弧閉,*,*,*,*,*",1045
"*,*,*,*,*,*,*","名詞,接尾,特殊,*,*,*,*","記号,句点,*,*,*,*,*",1045
"*,*,*,*,*,*,*","名詞,接尾,特殊,*,*,*,*","文末,*,*,*,*,*,*",1045
"*,*,*,*,*,*,*","名詞,非自立,副詞可能,*,*,*,*","助動詞,*,*,*,特殊・ダ,*,*",1048
"*,*,*,*,*,*,*","動詞,自立,*,*,サ変・スル,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,一段・得ル,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,下二・サ行,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,下二・ザ行,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,下二・タ行,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,下二・ワ行,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・カ行イ音便,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・カ行促音便,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・カ行促音便ユク,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・ガ行,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・サ行,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・タ行,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・ナ行,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・バ行,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・マ行,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・ラ行,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・ラ行アル,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・ラ行特殊,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・ワ行ウ音便,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・ワ行促音便,基本形,*","名詞,サ変接続,*,*,*,*,*",1053
"*,*,*,*,*,*,*","接続詞,*,*,*,*,*,*","名詞,サ変接続,*,*,*,*,*",1055
"*,*,*,*,*,*,*","名詞,代名詞,一般,*,*,*,*","助詞,格助詞,連語,*,*,*,*",1056
"*,*,*,*,*,*,*","名詞,接続詞的,*,*,*,*,*","名詞,サ変接続,*,*,*,*,*",1057
"*,*,*,*,*,*,*","名詞,接続詞的,*,*,*,*,*","名詞,副詞可能,*,*,*,*,*",1057
"*,*,*,*,*,*,*","記号,括弧開,*,*,*,*,*","名詞,サ変接続,*,*,*,*,*",1059
"*,*,*,*,*,*,*","記号,句点,*,*,*,*,*","名詞,サ変接続,*,*,*,*,*",1059
"*,*,*,*,*,*,*","文頭,*,*,*,*,*,*","名詞,サ変接続,*,*,*,*,*",1059
"*,*,*,*,*,*,*","記号,空白,*,*,*,*,*","記号,一般,*,*,*,*,*",1064
"*,*,*,*,*,*,*","助動詞,*,*,*,五段・ラ行アル,命令ｅ,*","記号,読点,*,*,*,*,*",107
"*,*,*,*,*,*,*","動詞,自立,*,*,一段・クレル,基本形,*","名詞,一般,*,*,*,*,*",107
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・タ,仮定形,*","名詞,サ変接続,*,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,サ変・スル,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,一段・得ル,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,下二・サ行,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,下二・ザ行,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,下二・タ行,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,下二・ワ行,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・カ行イ音便,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・カ行促音便,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・カ行促音便ユク,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・ガ行,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・サ行,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・タ行,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・ナ行,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・バ行,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・マ行,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・ラ行,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・ラ行アル,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・ラ行特殊,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・ワ行ウ音便,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","動詞,自立,*,*,五段・ワ行促音便,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1072
"*,*,*,*,*,*,*","名詞,固有名詞,人名,名,*,*,*","記号,読点,*,*,*,*,*",1074
"*,*,*,*,*,*,*","副詞,一般,*,*,*,*,*","記号,括弧閉,*,*,*,*,*",1075
"*,*,*,*,*,*,*","副詞,一般,*,*,*,*,*","記号,句点,*,*,*,*,*",1075
"*,*,*,*,*,*,*","副詞,一般,*,*,*,*,*","文末,*,*,*,*,*,*",1075
"*,*,*,*,*,*,*","副詞,助詞類接続,*,*,*,*,*","助動詞,*,*,*,特殊・ダ,*,*",1075
"*,*,*,*,*,*,*","名詞,接尾,一般,*,*,*,*","記号,括弧開,*,*,*,*,*",1075
"*,*,*,*,*,*,*","動詞,非自立,*,*,一段,未然形,*","助動詞,*,*,*,特殊・ヌ,*,*",1076
"*,*,*,*,*,*,*","名詞,接尾,助数詞,*,*,*,*","名詞,サ変接続,*,*,*,*,*",1080
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・ダ,仮定形,*","副詞,助詞類接続,*,*,*,*,*",1081
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・ダ,仮定形,*","名詞,数,*,*,*,*,*",1081
"*,*,*,*,*,*,*","助動詞,*,*,*,特殊・ダ,仮定形,*","名詞,代名詞,一般,*,*,*,*",1081
"*,*,*,*,*,*,*","記号,括弧開,*,*,*,*,*","名詞,固有名詞,地域,一般,*,*,*",1082
"*,*,*,*,*,*,*","記号,句点,*,*,*,*,*","名詞,固有名詞,地域,一般,*,*,*",1082
"*,*,*,*,*,*,*","文頭,*,*,*,*,*,*","名詞,固有名詞,地域,一般,*,*,*",1082
"*,*,*,*,*,*,*","名詞,固有名詞,組織,*,*,*,*","記号,括弧開,*,*,*,*,*",1084
"*,*,*,*,*,*,*","形容詞,自立,*,*,*,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1085
"*,*,*,*,*,*,*","動詞,非自立,*,*,カ変・クル,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1088
"*,*,*,*,*,*,*","動詞,非自立,*,*,カ変・来ル,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1088
"*,*,*,*,*,*,*","動詞,非自立,*,*,サ変・スル,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1088
"*,*,*,*,*,*,*","動詞,非自立,*,*,一段・ル,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1088
"*,*,*,*,*,*,*","動詞,非自立,*,*,下二・ア行,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1088
"*,*,*,*,*,*,*","動詞,非自立,*,*,下二・得,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1088
"*,*,*,*,*,*,*","動詞,非自立,*,*,五段・カ行イ音便,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1088
"*,*,*,*,*,*,*","動詞,非自立,*,*,五段・カ行促音便,基本形,*","名詞,非自立,副詞可能,*,*,*,*",1088
